file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,storage_fluxes,,,,vertical_advection_fluxes,,gas_densities_concentrations_and_timelags,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,diagnostic_flags_LI-7200,,,,,,,,,RSSI_LI-7200,variances,,,,,,covariances,,,custom_variables,,,,,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,H_strg,LE_strg,co2_strg,h2o_strg,co2_v-adv,h2o_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,head_detect_LI-7200,t_out_LI-7200,t_in_LI-7200,aux_in_LI-7200,delta_p_LI-7200,chopper_LI-7200,detector_LI-7200,pll_LI-7200,sync_LI-7200,mean_value_RSSI_LI-7200,u_var,v_var,w_var,ts_var,co2_var,h2o_var,w/ts_cov,w/co2_cov,w/h2o_cov,co2_mean,h2o_mean,co2_mean,h2o_mean,co2_signal_strength_7200_mean,h2o_signal_strength_7200_mean,flowrate_mean
2023-06-03T170000_AIU-1095.ghg,2023-06-03,17:30,154.7290,1,36000,36000,-0.197599E-01,1,22.5678,1,24.2705,1,2.02102,1,0.542135,1,0.807489,0.722032,-0.610734E-01,0.161282E-01,0.128382E-09,0.294688E-11,15.8470,391.143,394.687,0.200000,1,363.752,8.97829,9.05963,0.200000,1,280.597,279.800,95211.2,1.18149,1010.12,0.245022E-01,0.351303E-01,0.660303E-02,852.626,975.088,0.558874E-02,87.4410,122.461,277.827,-0.384259,-0.146484,-0.290986E-01,0.412261,0.135273E-12,0.810135E-14,0.412261,3.56509,330.364,200.867,-4.04747,-9999,0.129324,0.602877,-8.06937,-0.319728,0.929845,-0.146220,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.193040E-01,1.02362,23.4457,1.02285,22.6014,1.07385,1.88203,1.07385,0.504851,1.07385,800000099,800000099,800000099,800000099,800001099,800011099,899999999,899999999,89999,89999,89,89,24,12,2,63,34,0,0,0,0,0,0,0,0,0,0,100,0.299646,0.791656,0.114452,0.511285E-01,2.16852,0.381688E-01,0.196453E-01,0.465305E-01,0.124817E-01,15.8345,363.463,391.143,8.97824,102.068,123.063,0.00000
2023-06-03T173000_AIU-1095.ghg,2023-06-03,18:00,154.7498,1,36000,36000,0.861710E-01,0,34.8628,0,36.1597,0,-0.733874,0,0.808152,0,0.997262,-0.230764,-0.109827,-0.515746E-02,-0.100666E-09,-0.229910E-11,15.7339,389.277,392.769,0.250000,0,359.345,8.89066,8.97041,0.200000,1,281.171,280.379,95241.4,1.17946,1010.09,0.245445E-01,0.523682E-01,0.652731E-02,844.595,1014.67,0.553416E-02,83.2388,170.070,277.692,-0.450740,-0.717590,-0.215858E-01,0.847684,-0.714825E-13,-0.639805E-14,0.847684,5.47273,305.389,237.866,-1.45916,-9999,0.270296,0.790192,-47.7030,-0.540847E-01,0.964136,-0.108264,0,38.0015,-5.76687,13.0447,32.4831,49.5388,69.4788,104.092,0.849859E-01,1.01395,36.3661,1.01664,33.7949,1.06997,-0.685880,1.06997,0.755300,1.06997,800000099,800000099,800000099,800000099,800001099,800011099,899999999,899999999,89999,89999,89,89,14,2,4,79,53,1,0,0,0,0,0,0,0,0,0,100,0.746541,0.660790,0.173053,0.766365E-01,3.79327,0.415825E-01,0.305251E-01,-0.169852E-01,0.187043E-01,15.7210,359.050,389.277,8.89062,102.085,123.073,0.00000
2023-06-03T180000_AIU-1095.ghg,2023-06-03,18:30,154.7707,1,36000,36000,-0.646953E-01,1,26.5745,0,53.5738,1,1.11846,1,1.19783,1,0.723208,0.288994,0.476241E-01,0.646146E-02,-0.458684E-10,-0.105833E-11,15.7557,390.087,393.630,0.200000,1,363.537,9.00059,9.08234,0.200000,1,281.603,280.800,95266.9,1.17796,1010.15,0.245756E-01,0.776194E-01,0.659965E-02,855.238,1044.28,0.560263E-02,81.8977,189.038,277.871,-0.368434,-0.861742,0.440892E-01,0.938236,-0.222355E-13,-0.291122E-14,0.938236,4.92664,300.674,246.851,2.69341,-9999,0.234354,0.780690,-40.7975,-0.632392E-01,0.496036,-0.952966E-01,0,37.7540,-5.72931,12.9597,32.2715,49.2161,69.0263,103.414,-0.638627E-01,1.01304,29.1627,1.01610,50.0591,1.07021,1.04508,1.07021,1.11925,1.07021,800000099,800000099,800000099,800000099,800000099,800101099,899999999,899999999,89999,89999,89,89,10,23,1,41,21,0,0,0,0,0,0,0,0,0,0,100,0.964032,0.465116,0.132232,0.331794E-01,2.97291,0.956346E-01,0.245082E-01,0.259162E-01,0.277553E-01,15.7422,363.221,390.087,9.00047,102.124,123.112,0.00000
2023-06-03T183000_AIU-1095.ghg,2023-06-03,19:00,154.7915,1,36000,36000,-0.360014E-01,1,12.9871,0,29.8429,0,-0.299741,2,0.667217,0,-0.673163E-01,-1.59179,-0.399852E-01,-0.355888E-01,-0.675983E-09,-0.145739E-10,15.7467,389.407,392.704,0.200000,0,339.493,8.39547,8.46656,0.200000,1,281.509,280.761,95296.2,1.17875,1009.82,0.245599E-01,0.432357E-01,0.615989E-02,798.138,1041.51,0.522577E-02,76.6328,243.371,276.886,-0.255329,-0.666907,0.294944E-01,0.714722,0.729742E-13,-0.429286E-13,0.714722,4.56515,295.032,249.050,2.36510,-9999,0.174763,0.720590,-34.6232,-0.745164E-01,0.435184,-0.624308E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.354451E-01,1.01570,14.4285,1.01772,27.8893,1.07005,-0.280119,1.07005,0.623539,1.07005,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,13,2,1,24,15,0,0,0,0,0,0,0,0,0,0,100,0.857589,0.467386,0.116206,0.166381E-01,1.78353,0.111005,0.121214E-01,-0.693782E-02,0.154434E-01,15.7333,339.202,389.407,8.39534,102.136,123.122,0.00000
2023-06-03T190000_AIU-1095.ghg,2023-06-03,19:30,154.8123,1,36000,36000,-0.302961E-01,0,10.2459,0,14.4806,0,-0.651607E-01,2,0.323709,0,-0.238462,1.02610,0.555070E-01,0.229383E-01,0.305148E-10,0.686774E-12,15.8126,390.351,393.811,0.700000,0,355.883,8.78535,8.86321,0.200000,1,281.405,280.622,95296.8,1.17917,1010.03,0.245507E-01,0.209763E-01,0.644837E-02,835.105,1031.68,0.546858E-02,80.9461,196.575,277.530,-0.911984E-01,-1.09598,0.563044E-01,1.10121,0.734152E-14,0.192977E-14,1.10121,3.95966,275.926,265.243,2.93080,-9999,0.160290,0.391393,-33.8632,-0.761889E-01,0.707565,-0.536705E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.299432E-01,1.01178,10.9104,1.01540,13.5199,1.07106,-0.608376E-01,1.07106,0.302233,1.07106,800000099,800000099,800000099,800000099,800000099,800001099,899999999,899999999,89999,89999,89,89,4,9,2,38,43,0,0,0,0,0,0,0,0,0,0,100,0.335401,0.378084,0.693009E-01,0.764749E-02,2.66251,0.239066E-01,0.916076E-02,-0.150681E-02,0.748562E-02,15.7995,355.588,390.350,8.78530,102.106,123.090,0.00000
2023-06-03T193000_AIU-1095.ghg,2023-06-03,20:00,154.8332,1,36000,36000,-0.237143E-01,1,6.25800,0,12.5999,0,1.21820,0,0.281631,0,-0.226758,0.890857,0.169510E-01,0.199123E-01,-0.966697E-10,-0.225779E-11,15.8448,390.639,394.236,0.300000,0,370.066,9.12363,9.20764,0.200000,1,281.303,280.491,95307.1,1.17970,1010.22,0.245392E-01,0.182497E-01,0.669982E-02,867.260,1022.42,0.567926E-02,84.8246,155.155,278.071,-0.190677,-1.15738,0.559563E-01,1.17432,-0.390607E-13,-0.610103E-14,1.17432,4.32440,278.576,260.645,2.73118,-9999,0.141781,0.349361,-38.3745,-0.672321E-01,0.496671,-0.370366E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.234484E-01,1.01134,6.87079,1.01517,11.7583,1.07157,1.13683,1.07157,0.262820,1.07157,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,5,2,2,23,13,0,0,0,0,0,0,0,0,0,0,100,0.365042,0.268869,0.648110E-01,0.435924E-02,3.66904,0.468932E-01,0.576529E-02,0.281530E-01,0.650862E-02,15.8320,369.766,390.638,9.12354,102.071,123.056,0.00000
2023-06-03T200000_AIU-1095.ghg,2023-06-03,20:30,154.8540,0,36000,36000,-0.543775E-01,0,9.48620,0,-2.63221,2,6.45654,0,-0.588281E-01,2,-0.209001,1.26481,0.558525E-01,0.282676E-01,0.107360E-09,0.263300E-11,15.9004,391.587,395.384,0.300000,0,389.956,9.60367,9.69680,0.200000,1,281.224,280.369,95317.7,1.18013,1010.48,0.245295E-01,-0.381206E-02,0.705510E-02,912.854,1013.94,0.597824E-02,90.0303,101.086,278.807,-0.541664E-01,-1.38735,0.530730E-01,1.38942,0.908377E-13,0.675205E-14,1.38942,4.47565,271.668,267.764,2.18911,-9999,0.214657,0.558891,-87.8685,-0.293621E-01,-3.60389,-0.370587E-01,0,36.0652,-5.47303,12.3800,30.8280,47.0146,65.9386,98.7881,-0.538216E-01,1.01033,9.23377,1.01470,-2.45211,1.07345,6.01477,1.07345,-0.548030E-01,1.07345,800000099,800000099,800000099,800000099,800000099,800001099,899999999,899999999,89999,89999,89,89,6,10,3,8,15,0,0,0,0,0,0,0,0,0,0,100,0.437542,0.555854,0.124386,0.642794E-02,5.75266,0.493349E-01,0.774323E-02,0.148966,-0.135729E-02,15.8879,389.649,391.587,9.60358,102.018,123.009,0.00000
2023-06-03T203000_AIU-1095.ghg,2023-06-03,21:00,154.8748,0,36000,36000,-0.320375E-01,0,3.56564,0,0.439200,2,0.564898,1,0.981383E-02,2,-0.365383,1.38716,-0.168084,0.309959E-01,-0.659601E-10,-0.171879E-11,15.8030,388.735,392.713,0.350000,0,411.793,10.1296,10.2333,0.200000,1,281.058,280.157,95333.8,1.18099,1010.77,0.245109E-01,0.635936E-03,0.744714E-02,962.850,999.297,0.630585E-02,96.3528,36.4466,279.579,0.178017,-0.976859,0.697659E-01,0.995395,-0.570106E-14,-0.417391E-14,0.995395,3.76327,257.669,280.328,4.01908,-9999,0.164705,0.402215,-105.624,-0.244262E-01,8.11849,-0.181357E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.316405E-01,1.01255,3.54544,1.01582,0.410293,1.07046,0.527717,1.07046,0.916790E-02,1.07046,800000099,800000099,800000099,800000099,800000099,800001099,899999999,899999999,89999,89999,89,89,15,12,0,12,10,0,0,0,0,0,0,0,0,0,0,100,0.320723,0.401934,0.817724E-01,0.260667E-02,1.14275,0.155724E-01,0.297012E-02,0.130668E-01,0.227006E-03,15.7909,411.477,388.736,10.1296,101.974,122.973,0.00000
2023-06-03T210000_AIU-1095.ghg,2023-06-03,21:30,154.8956,0,36000,36000,-0.269529E-01,0,3.85766,0,4.53197,0,1.66912,0,0.101252,0,-0.247550,0.623679,0.440246E-01,0.139341E-01,0.131751E-09,0.350652E-11,15.8397,389.482,393.561,0.350000,0,421.569,10.3660,10.4745,0.200000,1,280.936,280.014,95346.2,1.18164,1010.89,0.244970E-01,0.656114E-02,0.762519E-02,985.366,989.493,0.645305E-02,99.5829,4.12755,279.915,0.134981,-0.790581,0.748931E-01,0.805511,-0.329160E-14,0.831779E-14,0.805511,3.83425,260.373,279.689,5.33483,-9999,0.151029,0.349040,-75.2823,-0.342710E-01,0.851211,-0.213832E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.265693E-01,1.01444,4.05372,1.01694,4.23574,1.06994,1.56002,1.06994,0.946338E-01,1.06994,800000099,800000099,800000099,800000099,800001099,800001099,899999999,899999999,89999,89999,89,89,9,12,1,18,44,0,0,0,0,0,0,0,0,0,0,100,0.179607,0.438644,0.798283E-01,0.179366E-02,0.741342,0.288489E-02,0.339361E-02,0.386150E-01,0.234246E-02,15.8275,421.245,389.481,10.3659,101.955,122.953,0.00000
2023-06-03T213000_AIU-1095.ghg,2023-06-03,22:00,154.9165,0,36000,36000,-0.623079E-01,0,2.02168,0,2.43435,1,1.27074,1,0.543877E-01,1,0.155380E-02,-0.534927E-01,0.110448,-0.119512E-02,-0.100169E-09,-0.264802E-11,15.9245,391.355,395.446,0.350000,0,420.973,10.3457,10.4538,0.200000,1,280.935,280.015,95358.7,1.18180,1010.88,0.244937E-01,0.352432E-02,0.761131E-02,983.575,989.555,0.644043E-02,99.3957,5.98027,279.888,0.154876,-0.784034,0.558028E-01,0.801131,-0.103290E-12,-0.629024E-14,0.801131,3.25102,254.489,281.174,3.99417,-9999,0.229614,0.419014,-504.851,-0.511041E-02,0.830478,-0.736998E-02,0,43.2851,-6.56868,14.8584,36.9995,56.4265,79.1390,118.565,-0.614178E-01,1.01449,2.12759,1.01698,2.27523,1.06994,1.18768,1.06994,0.508327E-01,1.06994,800000099,800000099,800000099,800000099,800001099,800001099,899999999,899999999,89999,89999,89,89,7,9,0,6,32,0,0,0,0,0,0,0,0,0,0,100,0.303219,0.444620,0.901890E-01,0.953042E-03,2.52740,0.183652E-02,0.178091E-02,0.293940E-01,0.125806E-02,15.9125,420.656,391.354,10.3457,101.946,122.946,0.00000
2023-06-03T220000_AIU-1095.ghg,2023-06-03,22:30,154.9373,0,36000,36000,-0.551962E-01,0,-1.97338,0,2.27531,1,1.19662,0,0.508326E-01,1,-0.668424E-01,0.182041E-01,0.105264,0.406696E-03,0.507046E-11,0.133521E-12,16.0085,393.139,397.252,0.450000,0,421.555,10.3526,10.4609,0.200000,1,280.896,279.976,95371.8,1.18213,1010.89,0.244870E-01,0.329396E-02,0.761847E-02,984.364,986.926,0.644472E-02,99.7404,2.56219,279.900,0.779934E-01,-1.13581,0.280343E-01,1.13883,-0.345597E-13,0.316735E-15,1.13883,4.24124,262.987,273.928,1.41058,-9999,0.216084,0.486271,431.099,0.598470E-02,-0.867301,0.764227E-02,0,37.2388,-5.65112,12.7829,31.8311,48.5445,68.0843,102.003,-0.547462E-01,1.00822,-1.82951,1.01377,2.11113,1.07777,1.11028,1.07777,0.471645E-01,1.07777,800000099,800000099,800000099,800000099,800001099,800001199,899999999,899999999,89999,89999,89,89,15,7,5,70,13,0,0,0,0,0,0,0,0,0,0,100,0.510819,0.345374,0.116348,0.176379E-02,2.91526,0.146910E-02,-0.153098E-02,0.274709E-01,0.116696E-02,15.9967,421.243,393.140,10.3526,101.927,122.928,0.00000
2023-06-03T223000_AIU-1095.ghg,2023-06-03,23:00,154.9581,0,36000,36000,-0.603265E-01,0,-1.74881,0,1.86325,1,3.26104,0,0.416264E-01,1,-0.169908E-01,0.932664E-01,0.607805E-01,0.208364E-02,0.526934E-10,0.138868E-11,16.0560,394.169,398.307,0.500000,0,423.139,10.3879,10.4969,0.200000,1,280.890,279.966,95378.0,1.18223,1010.91,0.244849E-01,0.269739E-02,0.764514E-02,987.775,986.257,0.646672E-02,100.000,0.00000,279.950,0.623414E-01,-1.43690,0.342019E-01,1.43866,-0.265182E-13,0.328185E-14,1.43866,4.02121,265.200,272.484,1.36225,-9999,0.225893,0.532926,555.790,0.464204E-02,-0.938579,0.647780E-02,0,37.4073,-5.67670,12.8407,31.9752,48.7642,68.3925,102.464,-0.598694E-01,1.00763,-1.63020,1.01362,1.72370,1.08096,3.01680,1.08096,0.385087E-01,1.08096,800000099,800000099,800000099,800000099,800001099,800011099,899999999,899999999,89999,89999,89,89,19,4,4,68,15,3,0,0,0,0,0,0,0,0,0,100,0.472976,0.467152,0.125724,0.199997E-02,5.56049,0.158657E-02,-0.136405E-02,0.746388E-01,0.952747E-03,16.0443,422.831,394.169,10.3879,101.909,122.911,0.00000
2023-06-03T230000_AIU-1095.ghg,2023-06-03,23:30,154.9790,0,36000,36000,-0.474043E-01,0,-5.83291,0,0.271053,1,0.930048,1,0.605461E-02,1,-0.273670,0.186264,0.102632,0.416064E-02,-0.143676E-09,-0.379538E-11,16.1358,395.908,400.093,0.600000,0,426.247,10.4584,10.5689,0.200000,1,280.737,279.808,95364.4,1.18270,1010.94,0.244750E-01,0.392339E-03,0.770011E-02,994.314,975.567,0.651064E-02,100.000,0.00000,280.046,0.479000E-02,-1.26578,0.481589E-01,1.26671,0.459470E-13,-0.890418E-14,1.26671,4.23130,268.742,270.217,2.17885,-9999,0.200204,0.397670,115.993,0.222427E-01,-21.5194,0.243677E-01,0,36.6050,-5.55494,12.5653,31.2894,47.7183,66.9255,100.267,-0.470181E-01,1.00821,-5.75335,1.01463,0.249805,1.08506,0.857138,1.08506,0.557997E-02,1.08506,800000099,800000099,800000099,800000099,800001099,800001099,899999999,899999999,89999,89999,89,89,6,11,5,18,15,0,0,0,0,0,0,0,0,0,0,100,0.338704,0.352380,0.104255,0.921031E-02,10.0248,0.251305E-03,-0.481196E-02,0.211995E-01,0.138009E-03,16.1241,425.939,395.907,10.4584,101.878,122.881,0.00000
2023-06-03T233000_AIU-1095.ghg,2023-06-04,00:00,155.0000,0,36000,36000,-0.332016E-01,0,-7.83629,0,-0.924665,2,2.05537,0,-0.206484E-01,2,-0.543745,-0.141172,0.112582,-0.315246E-02,-0.134553E-09,-0.351930E-11,16.2467,397.814,401.997,0.450000,0,424.943,10.4051,10.5145,0.100000,0,280.417,279.493,95367.1,1.18409,1010.90,0.244464E-01,-0.133801E-02,0.766980E-02,989.287,954.660,0.647740E-02,100.000,0.00000,279.973,-0.767105E-01,-1.21562,0.423558E-01,1.21877,0.139983E-13,-0.828182E-14,1.21877,3.10154,272.573,266.389,1.99160,-9999,0.167451,0.239825,50.5194,0.510695E-01,8.47474,0.390957E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.329105E-01,1.00885,-7.78585,1.01625,-0.844987,1.09430,1.87826,1.09430,-0.188691E-01,1.09430,800000099,800000099,800000099,800000099,800000099,800001099,899999999,899999999,89999,89999,89,89,4,5,0,20,16,0,0,0,0,0,0,0,0,0,0,100,0.246289,0.172782,0.605787E-01,0.185940E-01,3.51523,0.235620E-02,-0.650448E-02,0.463981E-01,-0.466117E-03,16.2355,424.649,397.813,10.4050,101.790,122.795,0.00000
2023-06-04T000000_AIU-1095.ghg,2023-06-04,00:30,155.0208,0,36000,36000,-0.177250E-01,0,-6.31697,0,3.55598,1,0.297325,2,0.793970E-01,1,-0.237825,-0.747140,0.650154E-01,-0.166819E-01,-0.563533E-10,-0.143004E-11,16.3188,398.913,402.993,0.200000,1,414.112,10.1229,10.2265,0.200000,1,280.254,279.356,95387.4,1.18505,1010.75,0.244270E-01,0.514492E-02,0.746777E-02,962.756,945.656,0.630168E-02,100.000,0.00000,279.577,0.132423,-0.867416,0.446520E-01,0.878601,-0.160555E-13,-0.345327E-14,0.878601,2.25630,260.230,278.680,2.91312,-9999,0.122300,0.131178,24.4184,0.105658,-1.77643,0.431226E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.175390E-01,1.01060,-6.03022,1.01922,3.21682,1.10543,0.268967,1.10543,0.718242E-01,1.10543,800000099,800000099,800000099,800000099,800000099,800001099,899999999,899999999,89999,89999,89,89,2,14,0,32,49,0,0,0,0,0,0,0,0,0,0,100,0.122472,0.113340,0.265439E-01,0.225966E-01,2.29044,0.117657E-01,-0.503448E-02,0.663705E-02,0.177234E-02,16.3079,413.833,398.913,10.1229,101.780,122.786,0.00000
2023-06-04T003000_AIU-1095.ghg,2023-06-04,01:00,155.0416,0,36000,36000,-0.981815E-02,0,-10.2183,0,-2.83432,1,0.778068,0,-0.632633E-01,1,-0.591123,-1.16394,0.528089E-01,-0.259797E-01,-0.188961E-09,-0.457714E-11,16.3783,399.805,403.714,0.200000,1,396.726,9.68433,9.77903,0.200000,1,279.873,279.015,95415.9,1.18704,1010.50,0.243865E-01,-0.409946E-02,0.715607E-02,921.445,923.622,0.602848E-02,99.7643,2.17689,278.943,0.215808,-0.466357,0.773676E-02,0.513928,-0.893997E-13,-0.115373E-13,0.513928,2.08437,243.141,294.832,0.862573,-9999,0.909455E-01,0.163602,6.20832,0.415571,3.60519,0.936680E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.963909E-02,1.01858,-10.0366,1.03564,-2.39819,1.18186,0.658344,1.18186,-0.535288E-01,1.18186,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,6,24,1,8,11,0,0,0,0,0,0,0,0,0,0,100,0.149710,0.147361,0.301316E-01,0.917583E-01,1.08933,0.824477E-02,-0.836720E-02,0.162113E-01,-0.131811E-02,16.3677,396.467,399.805,9.68435,101.828,122.836,0.00000
2023-06-04T010000_AIU-1095.ghg,2023-06-04,01:30,155.0624,0,36000,36000,-0.138796E-01,0,-12.2444,0,0.717994,1,1.04308,0,0.160232E-01,1,-0.312497,-0.653434,0.954672E-01,-0.145824E-01,-0.273156E-12,-0.642264E-14,16.4668,401.415,405.240,0.650000,0,387.177,9.43834,9.52827,0.100000,0,279.670,278.835,95427.3,1.18806,1010.36,0.243660E-01,0.103830E-02,0.698019E-02,898.217,912.167,0.587527E-02,98.4707,13.9495,278.574,0.158298,-0.537482,0.112835E-01,0.560422,0.513553E-13,-0.165884E-16,0.560422,2.24469,248.681,286.411,1.15367,-9999,0.108086,0.152432,8.69749,0.296637,-17.0537,0.943740E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.136643E-01,1.01576,-11.8919,1.02960,0.622858,1.15274,0.904874,1.15274,0.139001E-01,1.15274,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,3,12,2,10,16,0,0,0,0,0,0,0,0,0,0,100,0.125253,0.153491,0.261212E-01,0.672608E-01,0.959189,0.469539E-02,-0.990684E-02,0.222576E-01,0.341907E-03,16.4564,386.934,401.415,9.43834,101.828,122.837,0.00000
2023-06-04T013000_AIU-1095.ghg,2023-06-04,02:00,155.0833,0,36000,36000,-0.263084E-01,0,-7.93684,0,6.49330,1,-0.260242,0,0.144899,1,-0.121106,-0.992856,0.581039E-01,-0.221557E-01,-0.111876E-09,-0.252025E-11,16.5140,402.395,406.076,0.200000,1,372.012,9.06481,9.14773,0.200000,1,279.567,278.765,95443.8,1.18873,1010.16,0.243527E-01,0.938945E-02,0.670757E-02,862.922,907.772,0.564262E-02,95.0593,44.8500,277.999,0.853803E-01,-0.691075,0.530987E-01,0.698350,-0.292600E-13,-0.677465E-14,0.698350,2.19954,259.611,277.043,4.36066,-9999,0.148766,0.143724,34.9878,0.737399E-01,-1.22231,0.444293E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.260268E-01,1.01082,-7.47447,1.01797,5.93503,1.09406,-0.237867,1.09406,0.132441,1.09406,800000099,800000099,800000099,800000099,800000099,800001099,899999999,899999999,89999,89999,89,89,9,10,0,33,27,0,0,0,0,0,0,0,0,0,0,100,0.140757,0.115043,0.316486E-01,0.332918E-01,0.925169,0.461819E-01,-0.622454E-02,-0.584557E-02,0.325473E-02,16.5037,371.780,402.395,9.06479,101.874,122.886,0.00000
2023-06-04T020000_AIU-1095.ghg,2023-06-04,02:30,155.1041,0,36000,36000,-0.111319E-01,1,-17.9448,0,18.7019,1,2.94364,1,0.417353,1,0.813503E-01,-1.98628,-0.135857,-0.443260E-01,-0.819728E-10,-0.170412E-11,16.4253,400.105,403.461,0.650000,0,341.465,8.31775,8.38751,0.200000,1,279.548,278.812,95470.7,1.18920,1009.75,0.243442E-01,0.270445E-01,0.615694E-02,792.217,910.753,0.517737E-02,86.9848,118.536,276.780,-0.211130,-0.782214,0.355055E-01,0.810984,-0.262837E-13,-0.499063E-14,0.810984,2.91060,283.745,254.895,2.50926,-9999,0.967513E-01,0.232324,4.25711,0.606045,-0.959518,0.154459,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.109063E-01,1.02069,-16.3883,1.04148,15.2874,1.22335,2.40622,1.22335,0.341156,1.22335,800000099,800000099,800000099,800000099,800000099,800001099,899999999,899999999,89999,89999,89,89,9,3,2,6,10,0,0,0,0,0,0,0,0,0,0,100,0.214982,0.205231,0.444360E-01,0.417587E-01,2.27755,0.675141E-01,-0.136480E-01,0.590676E-01,0.837468E-02,16.4152,341.251,400.106,8.31773,101.953,122.967,0.00000
2023-06-04T023000_AIU-1095.ghg,2023-06-04,03:00,155.1249,0,36000,36000,-0.348832E-01,0,-12.5215,0,2.27891,2,0.708903,0,0.508478E-01,2,-0.311973,-1.26509,-0.786296E-01,-0.282270E-01,0.139194E-09,0.273739E-11,16.3779,398.781,401.933,0.800000,0,322.088,7.84242,7.90441,0.200000,1,279.326,278.632,95476.0,1.19025,1009.48,0.243235E-01,0.329494E-02,0.581003E-02,747.100,899.474,0.488137E-02,83.0596,152.374,275.951,-0.128202,-0.619698,0.351090E-01,0.633793,-0.171088E-13,0.849887E-14,0.633793,2.75465,282.155,258.312,3.17552,-9999,0.171194,0.244230,33.7967,0.763387E-01,-5.49452,0.608741E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.344937E-01,1.01129,-12.2046,1.01846,2.08103,1.09509,0.647347,1.09509,0.464326E-01,1.09509,800000099,800000099,800000099,800000099,800000099,800100099,899999999,899999999,89999,89999,89,89,9,40,2,24,26,0,0,0,0,0,0,0,0,0,0,100,0.274895,0.169027,0.445380E-01,0.438607E-01,0.473671,0.421992E-02,-0.101576E-01,0.158700E-01,0.113831E-02,16.3679,321.891,398.781,7.84244,101.989,123.006,0.00000
